#id,name,icon,r1,g1,b1,r2,g2,b2,gltf,ddsd,ddsc,haircutting,
-1,없음,-1,0,0,0,0,0,0,
11600119,블랙 크러스트 장갑,11600104,63,59,51,20,18,15,11600042_F_GLBlackCrusadesVambrace.gltf,11600042_c_glblackcrusadesvambrace_d.png,11600042_c_glblackcrusadesvambrace_d.png,0,
11600121,브루탈 장갑,11600080,63,59,51,20,18,15,11600041_F_GLCrusadesVambrace.gltf,11600042_c_glblackcrusadesvambrace_d.png,11600042_c_glblackcrusadesvambrace_d.png,0,
11600122,디바인 장갑,11600101,63,59,51,20,18,15,11600019_F_AnnStarlight.gltf,11600019_c_annstarlight_d.png,11600019_c_annstarlight_c.png,0,
11600123,멀리건 장갑,11600071,63,59,51,20,18,15,11600020_F_GLMageHand.gltf,11600020_c_glmagehand_d.png,11600020_c_glmagehand_c.png,0,
11600124,실버 디바인 장갑,11600105,63,59,51,20,18,15,11600020_F_GLMageHand.gltf,11600020_c_glmagehand_d.png,11600020_c_glmagehand_c.png,0,
11600125,아케인 장갑,11600109,63,59,51,20,18,15,11600022_F_GLStarlightHandGuard.gltf,11600022_c_glstarlighthandguard_d.png,11600022_c_glstarlighthandguard_c.png,0,
11600126,디세인 장갑,11600072,63,59,51,20,18,15,11600020_F_GLMageHand.gltf,11600020_c_glmagehand_d.png,11600020_c_glmagehand_c.png,0,
11600127,포치 장갑,11600102,63,59,51,20,18,15,11600031_F_HelenaHawkEye.gltf,11600031_c_helenahawkeye_d.png,11600031_c_helenahawkeye_c.png,0,
11600128,알터 장갑,11600078,63,59,51,20,18,15,11600032_F_LeatherScaler.gltf,11600032_c_leatherscaler_d.png,11600032_c_leatherscaler_c.png,0,
11600129,스트롱 포치 장갑,11600106,63,59,51,20,18,15,11600032_F_LeatherScaler.gltf,11600032_c_leatherscaler_d.png,11600032_c_leatherscaler_c.png,0,
11600130,커버넌트 장갑,11600110,63,59,51,20,18,15,11600034_F_BattleScaler.gltf,11600034_c_battlescaler_d.png,11600034_c_battlescaler_c.png,0,
11600131,밴드 장갑,11600079,63,59,51,20,18,15,11600032_F_LeatherScaler.gltf,11600032_c_leatherscaler_d.png,11600032_c_leatherscaler_c.png,0,
11600132,스키퍼 장갑,11600103,63,59,51,20,18,15,11600041_F_SteelStealline.gltf,11600041_m_steelstealline_d.png,11600041_m_steelstealline_c.png,0,
11600133,머깅 장갑,11600064,63,59,51,20,18,15,11600042_F_GLPirateHandGuard.gltf,11600042_c_glpiratehandguard_d.png,11600042_c_glpiratehandguard_c.png,0,
11600134,트루 스키퍼 장갑,11600107,63,59,51,20,18,15,11600042_F_GLPirateHandGuard.gltf,11600042_c_glpiratehandguard_d.png,11600042_c_glpiratehandguard_c.png,0,
11600135,마스트 장갑,11600111,63,59,51,20,18,15,11600044_F_GLCrossPirate.gltf,11600044_c_glcrosspirate_d.png,11600044_c_glcrosspirate_c.png,0,
11600136,크루 장갑,11600065,63,59,51,20,18,15,11600042_F_GLPirateHandGuard.gltf,11600042_c_glpiratehandguard_d.png,11600042_c_glpiratehandguard_c.png,0,
11600137,근위대장 장갑,11600003,63,59,51,20,18,15,11600002_F_RollingThunderSpike.gltf,11600002_c_rollingthunderspike_d.png,11600002_c_rollingthunderspike_c.png,0,
11600138,인부의 목장갑,11600004,63,59,51,20,18,15,11600003_F_LittleBoneGauntlet.gltf,11600003_c_littlebonegauntlet_d.png,11600003_c_littlebonegauntlet_c.png,0,
11600139,흑성회 가죽 장갑,11600007,63,59,51,20,18,15,11600038_F_BlackEyeGoldline.gltf,11600038_m_blackeyegoldline_d.png,11600038_m_blackeyegoldline_c.png,0,
11600140,수호군 건틀릿,11600100,63,59,51,20,18,15,11600005_F_RollingThunderBlackbone.gltf,11600005_c_rollingthunderblackbone_d.png,11600005_c_rollingthunderblackbone_c.png,0,
11600141,화공학자 특수장갑,11600021,63,59,51,20,18,15,11600017_F_Golden.gltf,11600017_c_golden_d.png,11600017_c_golden_c.png,0,
11600142,이블가죽장갑,11600027,63,59,51,20,18,15,11600028_F_HelenaEagleEye.gltf,11600028_c_helenaeagleeye_d.png,11600028_c_helenaeagleeye_c.png,0,
11600143,모야의 마법장갑,11600101,63,59,51,20,18,15,11600019_F_AnnStarlight.gltf,11600019_c_annstarlight_d.png,11600019_c_annstarlight_c.png,0,
11600144,리버스 레더 글로브,11600109,63,59,51,20,18,15,11600022_F_GLStarlightHandGuard.gltf,11600022_c_glstarlighthandguard_d.png,11600022_c_glstarlighthandguard_c.png,0,
11600145,험플스 가죽장갑,11600104,63,59,51,20,18,15,11600042_F_GLBlackCrusadesVambrace.gltf,11600042_c_glblackcrusadesvambrace_d.png,11600042_c_glblackcrusadesvambrace_d.png,0,
11600146,타임 키퍼스 글로브,11600110,63,59,51,20,18,15,11600034_F_BattleScaler.gltf,11600034_c_battlescaler_d.png,11600034_c_battlescaler_c.png,0,
11600147,거대 전사의 글러브,11600001,63,59,51,20,18,15,11600009_F_WornVernon.gltf,11600009_c_wornvernon_d.png,11600009_c_wornvernon_c.png,0,
11600148,강력한 전사의 글러브,11600002,63,59,51,20,18,15,11600009_F_WornVernon.gltf,11600009_c_wornvernon_d.png,11600009_c_wornvernon_c.png,0,
11600149,거대 도적의 글러브,11600007,63,59,51,20,18,15,11600038_F_BlackEyeGoldline.gltf,11600038_m_blackeyegoldline_d.png,11600038_m_blackeyegoldline_c.png,0,
11600150,강력한 도적의 글러브,11600008,63,59,51,20,18,15,11600038_F_BlackEyeGoldline.gltf,11600038_m_blackeyegoldline_d.png,11600038_m_blackeyegoldline_c.png,0,
11600151,거대 마법사의 글러브,11600016,63,59,51,20,18,15,11600015_F_ThinLemona.gltf,11600015_c_thinlemona_d.png,11600015_c_thinlemona_c.png,0,
11600152,강력한 마법사의 글러브,11600017,63,59,51,20,18,15,11600015_F_ThinLemona.gltf,11600015_c_thinlemona_d.png,11600015_c_thinlemona_c.png,0,
11600153,거대 궁수의 글러브,11600025,63,59,51,20,18,15,11600026_F_BasicMarker.gltf,11600028_c_helenaeagleeye_d.png,11600028_c_helenaeagleeye_c.png,0,
11600154,강력한 궁수의 글러브,11600026,63,59,51,20,18,15,11600026_F_BasicMarker.gltf,11600028_c_helenaeagleeye_d.png,11600028_c_helenaeagleeye_c.png,0,
11600155,블러드 카르텔 글러브,11600155,63,59,51,20,18,15,11600155_F_GLBloodCartel.gltf,11600155_c_glbloodcartel_d.png,11600155_c_glbloodcartel_d.png,0,
11600156,명예로운 용사의 전투글러브,11609995,63,59,51,20,18,15,11600005_F_GLSavagery.gltf,11600005_c_glsavagery_d.png,11600005_c_glsavagery_c.png,0,
11600157,명예로운 용사의 마법글러브,11609997,63,59,51,20,18,15,11600003_F_GLBloodRequiem.gltf,11600003_c_glbloodrequiem_d.png,11600003_c_glbloodrequiem_c.png,0,
11600159,명예로운 용사의 혼란글러브,11600036,63,59,51,20,18,15,01600004_F_FunkRaderGloves.gltf,01600003_c_funkradergloves_d.png,01600003_c_funkradergloves_d.png,0,
11600160,파이널 테스트 장갑,11600160,63,59,51,20,18,15,11600160_F_FinalTestGloves.gltf,11600160_c_finaltestgloves_d.png,11600160_c_finaltestgloves_d.png,0,
11600161,검은 고양이 손 (남),11600161,63,59,51,20,18,15,11600161_M_BlackCatHand.gltf,11600161_c_blackcathand_d.png,11600161_c_blackcathand_d.png,0,
11600162,검은 고양이 손 (여),11600162,63,59,51,20,18,15,11600162_F_BlackCatHand.gltf,11600161_c_blackcathand_d.png,11600161_c_blackcathand_d.png,0,
11600163,노란 고양이 손 (남),11600163,63,59,51,20,18,15,11600163_M_YellowCatHand.gltf,11600163_c_yellowcathand_d.png,11600163_c_yellowcathand_d.png,0,
11600164,노란 고양이 손 (여),11600164,63,59,51,20,18,15,11600164_F_YellowCatHand.gltf,11600163_c_yellowcathand_d.png,11600163_c_yellowcathand_d.png,0,
11600165,고무 장갑 (남),11600165,63,59,51,20,18,15,11600165_M_RubberGloves.gltf,11600165_c_rubbergloves_d.png,11600165_c_rubbergloves_d.png,0,
11600166,고무 장갑 (여),11600166,63,59,51,20,18,15,11600166_F_RubberGloves.gltf,11600165_c_rubbergloves_d.png,11600165_c_rubbergloves_d.png,0,
11600167,광선의 전사 장갑,11600004,63,59,51,20,18,15,11600003_F_LittleBoneGauntlet.gltf,11600003_c_littlebonegauntlet_d.png,11600003_c_littlebonegauntlet_c.png,0,
11600168,광선의 마법사 장갑,11600019,63,59,51,20,18,15,11600017_F_Golden.gltf,11600017_c_golden_d.png,11600017_c_golden_c.png,0,
11600169,광선의 궁수 장갑,11600028,63,59,51,20,18,15,11600029_F_Shooting.gltf,11600029_c_shooting_d.png,11600029_c_shooting_c.png,0,
11600170,광선의 도적 장갑,11600010,63,59,51,20,18,15,11600039_F_Redline.gltf,11600039_m_redline_d.png,11600039_m_redline_c.png,0,
11600171,경량의 전사 장갑,11600100,63,59,51,20,18,15,11600005_F_RollingThunderBlackbone.gltf,11600005_c_rollingthunderblackbone_d.png,11600005_c_rollingthunderblackbone_c.png,0,
11600172,경량의 마법사 장갑,11600101,63,59,51,20,18,15,11600019_F_AnnStarlight.gltf,11600019_c_annstarlight_d.png,11600019_c_annstarlight_c.png,0,
11600173,경량의 궁수 장갑,11600102,63,59,51,20,18,15,11600031_F_HelenaHawkEye.gltf,11600031_c_helenahawkeye_d.png,11600031_c_helenahawkeye_c.png,0,
