#id,name,icon,r1,g1,b1,r2,g2,b2,gltf,ddsd,ddsc,haircutting,
-1,없음,-1,0,0,0,0,0,0,
11120159,뿔테 눈물 안경 (남),11150076,244,189,88,163,121,39,11150076_F_HornTearGlasses.gltf,11150076_c_horntearglasses_d.png,11150076_c_horntearglasses_c.png,0,
11120160,뿔테 눈물 안경 (여),11150076,244,189,88,163,121,39,11150076_F_HornTearGlasses.gltf,11150076_c_horntearglasses_d.png,11150076_c_horntearglasses_c.png,0,
11120207,고양이귀 안대 (남),11150049,63,59,51,20,18,15,11150049_F_NecoMiMiEyePatch.gltf,11150049_c_necomimieyepatch_d.png,11150049_c_necomimieyepatch_c.png,0,
11120208,고양이귀 안대 (여),11150049,63,59,51,20,18,15,11150049_F_NecoMiMiEyePatch.gltf,11150049_c_necomimieyepatch_d.png,11150049_c_necomimieyepatch_c.png,0,
11120231,3D 안경 (남),11150046,63,59,51,20,18,15,11150046_F_3DGlasses.gltf,11150046_c_3dglasses_d.png,11150046_c_3dglasses_c.png,0,
11120232,3D 안경 (여),11150046,63,59,51,20,18,15,11150046_F_3DGlasses.gltf,11150046_c_3dglasses_d.png,11150046_c_3dglasses_c.png,0,
11120237,행운의 클로버 안경 (남),11150056,119,147,68,32,51,30,11150056_M_CloverGlasses.gltf,11150056_c_cloverglasses_d.png,11150056_c_cloverglasses_c.png,0,
11120238,행운의 클로버 안경 (여),11150056,119,147,68,32,51,30,11150056_M_CloverGlasses.gltf,11150056_c_cloverglasses_d.png,11150056_c_cloverglasses_c.png,0,
11120247,도트 선글라스 (남),11150050,63,59,51,20,18,15,11150050_F_DotSunGlasses.gltf,11150050_c_dotsunglasses_d.png,11150050_c_dotsunglasses_c.png,0,
11120248,도트 선글라스 (여),11150050,63,59,51,20,18,15,11150050_F_DotSunGlasses.gltf,11150050_c_dotsunglasses_d.png,11150050_c_dotsunglasses_c.png,0,
11120401,가는테 안경 (남),11150053,63,59,51,20,18,15,11150053_F_ThinRoundGlasses.gltf,11150053_c_thinroundglasses_d.png,11150053_c_thinroundglasses_c.png,0,
11120402,가는테 안경 (여),11150053,63,59,51,20,18,15,11150053_F_ThinRoundGlasses.gltf,11150053_c_thinroundglasses_d.png,11150053_c_thinroundglasses_c.png,0,
11120403,스노클 (남),11150013,194,209,96,64,104,54,11150007_C_EYSnorkelSwim.gltf,11150007_c_eysnorkelswim_d.png,11150007_c_eysnorkelswim_c.png,0,
11120404,스노클 (여),11150013,194,209,96,64,104,54,11150007_C_EYSnorkelSwim.gltf,11150007_c_eysnorkelswim_d.png,11150007_c_eysnorkelswim_c.png,0,
11120429,커닝 집배원 안경 (남),11120429,63,59,51,20,18,15,11120429_M_EYUniform03.gltf,11120429_c_eyuniform03_d.png,11120429_c_eyuniform03_c.png,0,
11120430,커닝 집배원 안경 (여),11120429,63,59,51,20,18,15,11120430_F_EYUniform03.gltf,11120429_c_eyuniform03_d.png,11120429_c_eyuniform03_c.png,0,
11120431,미스터리 클럽 렌즈 (남),11100291,244,189,88,163,121,39,11100291_M_EYSherlock02.gltf,11100291_c_eysherlock02_d.png,11100291_c_eysherlock02_c.png,0,
11120432,미스터리 클럽 렌즈 (여),11100291,244,189,88,163,121,39,11100292_F_EYSherlock02.gltf,11100291_c_eysherlock02_d.png,11100291_c_eysherlock02_c.png,0,
11120449,펑키 스타일 고글 (남),11150047,133,81,165,53,42,71,11150047_C_EYFunkyNeonCat.gltf,11150047_c_eyfunkyneoncat_d.png,11150047_c_eyfunkyneoncat_c.png,0,
11120450,펑키 스타일 고글 (여),11150048,133,81,165,53,42,71,11150047_C_EYFunkyNeonCat.gltf,11150047_c_eyfunkyneoncat_d.png,11150047_c_eyfunkyneoncat_c.png,0,
11120451,둥근테 안경 (남),11150016,62,73,117,27,26,48,11150016_C_EYCircleGlasses.gltf,11150016_c_eycircleglasses_d.png,11150016_c_eycircleglasses_c.png,0,
11120452,둥근테 안경 (여),11150016,62,73,117,27,26,48,11150016_C_EYCircleGlasses.gltf,11150016_c_eycircleglasses_d.png,11150016_c_eycircleglasses_c.png,0,
11120453,세련된 호피무늬 안경 (남),11150002,158,83,63,68,31,19,01100002_C_SexyLeopard.gltf,01100002_c_sexyleopard_d.png,01100002_c_sexyleopard_c.png,0,
11120454,세련된 호피무늬 안경 (여),11150002,158,83,63,68,31,19,01100002_C_SexyLeopard.gltf,01100002_c_sexyleopard_d.png,01100002_c_sexyleopard_c.png,0,
11120455,하트 선글라스 (남),11150015,239,112,145,153,66,82,11150015_C_EYHeartSunGlasses.gltf,11150015_c_eyheartsunglasses_d.png,11150015_c_eyheartsunglasses_c.png,0,
11120456,하트 선글라스 (여),11150015,239,112,145,153,66,82,11150015_C_EYHeartSunGlasses.gltf,11150015_c_eyheartsunglasses_d.png,11150015_c_eyheartsunglasses_c.png,0,
11120642,펑키 스타일 고글 (남),11150047,133,81,165,53,42,71,11150047_C_EYFunkyNeonCat.gltf,11150047_c_eyfunkyneoncat_d.png,11150047_c_eyfunkyneoncat_c.png,0,
11120643,펑키 스타일 고글 (여),11150048,133,81,165,53,42,71,11150047_C_EYFunkyNeonCat.gltf,11150047_c_eyfunkyneoncat_d.png,11150047_c_eyfunkyneoncat_c.png,0,
11120644,빅프레임 뿔테 안경 (남),11150027,63,59,51,20,18,15,11150027_C_BigFrameGlasses.gltf,11150027_c_bigframeglasses_d.png,11150027_c_bigframeglasses_c.png,0,
11120645,빅프레임 뿔테 안경 (여),11150027,63,59,51,20,18,15,11150027_C_BigFrameGlasses.gltf,11150027_c_bigframeglasses_d.png,11150027_c_bigframeglasses_c.png,0,
11120646,저항군 지그문트 안대 (남),11150039,63,59,51,20,18,15,11150039_M_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11120647,저항군 지그문트 안대 (여),11150040,63,59,51,20,18,15,11150040_F_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11120648,스트라이프 바니 선글라스,11150011,132,130,120,68,68,65,11150011_C_EYStripeBunny.gltf,11150011_c_eystripebunny_d.png,11150011_c_eystripebunny_c.png,0,
11150001,깔끔한 뿔테 안경,11150001,63,59,51,20,18,15,01100001_C_BasicRound.gltf,01100001_c_basicround_d.png,01100001_c_basicround_c.png,0,
11150002,세련된 호피무늬 안경,11150002,158,83,63,68,31,19,01100002_C_SexyLeopard.gltf,01100002_c_sexyleopard_d.png,01100002_c_sexyleopard_c.png,0,
11150003,경호원 선글라스,11150003,63,59,51,20,18,15,01100003_C_SquareHornSG.gltf,01100003_c_squarehornsg_d.png,01100003_c_squarehornsg_d.png,0,
11150004,컬러 선글라스,11150004,63,59,51,20,18,15,01100004_C_ColorRayBanSG.gltf,01100004_c_colorraybansg_d.png,01100004_c_colorraybansg_c.png,0,
11150005,고글형 선글라스,11150005,230,230,230,150,150,150,01100005_C_GDSunGlasses.gltf,01100005_c_gdsunglasses_d.png,01100005_c_gdsunglasses_c.png,0,
11150006,레이서 고글,11150006,244,189,88,163,121,39,01100006_C_RacerGoggles.gltf,01100006_c_racergoggles_d.png,01100006_c_racergoggles_c.png,0,
11150007,무테안경,11150007,76,105,181,23,40,79,11150007_C_EYRimlessGlasses.gltf,11150007_c_eyrimlessglasses_d.png,11150007_c_eyrimlessglasses_c.png,0,
11150008,위생 안대,11150008,63,59,51,20,18,15,11150008_F_EYEyePatch.gltf,11150008_c_eyeyepatch_d.png,11150008_c_eyeyepatch_d.png,0,
11150009,모노클,11150009,249,137,77,147,60,20,11150009_F_EYMonocle.gltf,11150009_c_eymonocle_d.png,11150009_c_eymonocle_c.png,0,
11150010,스타 핀홀 선글라스,11150010,194,209,96,64,104,54,11150010_C_EYStarPinHoll.gltf,11150010_c_eystarpinholl_d.png,11150010_c_eystarpinholl_c.png,0,
11150011,스트라이프 바니 선글라스,11150011,132,130,120,68,68,65,11150011_C_EYStripeBunny.gltf,11150011_c_eystripebunny_d.png,11150011_c_eystripebunny_c.png,0,
11150013,스노클,11150013,194,209,96,64,104,54,11150007_C_EYSnorkelSwim.gltf,11150007_c_eysnorkelswim_d.png,11150007_c_eysnorkelswim_c.png,0,
11150014,검은 위생 안대,11150014,63,59,51,20,18,15,11150014_F_EYBlackEyePatch.gltf,11150014_c_eyblackeyepatch_d.png,11150014_c_eyblackeyepatch_d.png,0,
11150015,하트 선글라스,11150015,239,112,145,153,66,82,11150015_C_EYHeartSunGlasses.gltf,11150015_c_eyheartsunglasses_d.png,11150015_c_eyheartsunglasses_c.png,0,
11150016,둥근테 안경,11150016,62,73,117,27,26,48,11150016_C_EYCircleGlasses.gltf,11150016_c_eycircleglasses_d.png,11150016_c_eycircleglasses_c.png,0,
11150017,사각테 안경,11150017,249,137,77,147,60,20,11150017_F_EYSquareGlasses.gltf,11150017_c_eysquareglasses_d.png,11150017_c_eysquareglasses_c.png,0,
11150018,반무테 안경,11150018,194,209,96,64,104,54,11150018_C_EYHalfGlasses.gltf,11150018_c_eyhalfglasses_d.png,11150018_c_eyhalfglasses_c.png,0,
11150019,클래식 반무테 안경,11150019,249,137,77,147,60,20,11150019_F_EYClassicHalfGlasses.gltf,11150019_c_eyclassichalfglasses_d.png,11150019_c_eyclassichalfglasses_c.png,0,
11150020,모험가 선글라스,11150020,63,59,51,20,18,15,11150020_F_AdventurerSunGlasses.gltf,11150020_c_adventurersunglasses_d.png,11150020_c_adventurersunglasses_d.png,0,
11150021,해골 안대,11150021,63,59,51,20,18,15,11150021_F_SkeletonEyePatch.gltf,11150021_c_skeletoneyepatch_d.png,11150021_c_skeletoneyepatch_c.png,0,
11150022,둥근테 안경,11150016,62,73,117,27,26,48,11150016_C_EYCircleGlasses.gltf,11150016_c_eycircleglasses_d.png,11150016_c_eycircleglasses_c.png,0,
11150023,둥근 컬러 안경,11150023,132,130,120,68,68,65,11150023_C_RoundColorGlasses.gltf,11150023_c_roundcolorglasses_d.png,11150023_c_roundcolorglasses_c.png,0,
11150024,오토매틱 고글,11150024,63,59,51,20,18,15,11150024_C_AutomaticGoggles.gltf,11150024_c_automaticgoggles_d.png,11150024_c_automaticgoggles_d.png,0,
11150025,코 안경,11150025,63,59,51,20,18,15,11150025_C_noseGlasses.gltf,11150025_c_noseglasses_d.png,11150025_c_noseglasses_c.png,0,
11150026,뱅뱅 안경,11150026,63,59,51,20,18,15,11150026_C_BangBangGlasses.gltf,11150026_c_bangbangglasses_d.png,11150026_c_bangbangglasses_c.png,0,
11150027,빅프레임 뿔테 안경,11150027,63,59,51,20,18,15,11150027_C_BigFrameGlasses.gltf,11150027_c_bigframeglasses_d.png,11150027_c_bigframeglasses_c.png,0,
11150028,퓨리어스 스카우터,11150028,63,59,51,20,18,15,11150028_C_FuriousScouter.gltf,11150028_c_furiousscouter_d.png,11150028_c_furiousscouter_c.png,0,
11150029,추억 한아름 선글라스,11150029,239,112,145,153,66,82,11150029_C_BirthdaySunGlasses.gltf,11150029_c_birthdaysunglasses_d.png,11150029_c_birthdaysunglasses_c.png,0,
11150030,변절자의 가면,11150030,63,59,51,20,18,15,11150030_C_HolshutartMask.gltf,11150030_c_holshutartmask_d.png,11150030_c_holshutartmask_d.png,0,
11150031,고양이 젤리 안대,11150031,122,92,77,53,39,29,11150031_F_PinkJellyEyePatch.gltf,11150031_c_pinkjellyeyepatch_d.png,11150031_c_pinkjellyeyepatch_c.png,0,
11150032,스칼렛 하트 아이 패치 (남),11150032,170,47,47,96,19,19,11150032_M_EYValentine01.gltf,11150032_c_eyvalentine01_d.png,11150032_c_eyvalentine01_c.png,0,
11150033,스칼렛 하트 아이 패치 (여),11150032,170,47,47,96,19,19,11150033_F_EYValentine01.gltf,11150032_c_eyvalentine01_d.png,11150032_c_eyvalentine01_c.png,0,
11150034,스칼렛 하트 아이 패치 (남),11150032,170,47,47,96,19,19,11150032_M_EYValentine01.gltf,11150032_c_eyvalentine01_d.png,11150032_c_eyvalentine01_c.png,0,
11150035,스칼렛 하트 아이 패치 (여),11150032,170,47,47,96,19,19,11150033_F_EYValentine01.gltf,11150032_c_eyvalentine01_d.png,11150032_c_eyvalentine01_c.png,0,
11150036,샤인 스타 데코 (남),11150036,126,204,247,72,94,168,11150036_M_EYIdolBand.gltf,11150036_c_eyidolband_d.png,11150036_c_eyidolband_c.png,0,
11150037,샤인 스타 데코 (여),11150037,126,204,247,72,94,168,11150037_F_EYIdolBand.gltf,11150036_c_eyidolband_d.png,11150036_c_eyidolband_c.png,0,
11150038,(PC방) 깔끔한 뿔테 안경,11150001,63,59,51,20,18,15,01100001_C_BasicRound.gltf,01100001_c_basicround_d.png,01100001_c_basicround_c.png,0,
11150039,저항군 지그문트 안대 (남),11150039,63,59,51,20,18,15,11150039_M_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11150040,저항군 지그문트 안대 (여),11150040,63,59,51,20,18,15,11150040_F_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11150041,샤인 스타 데코 (남),11150036,126,204,247,72,94,168,11150036_M_EYIdolBand.gltf,11150036_c_eyidolband_d.png,11150036_c_eyidolband_c.png,0,
11150042,샤인 스타 데코 (여),11150037,126,204,247,72,94,168,11150037_F_EYIdolBand.gltf,11150036_c_eyidolband_d.png,11150036_c_eyidolband_c.png,0,
11150043,고양이 젤리 안대 (남),11150031,122,92,77,53,39,29,11150031_F_PinkJellyEyePatch.gltf,11150031_c_pinkjellyeyepatch_d.png,11150031_c_pinkjellyeyepatch_c.png,0,
11150045,메탈릭 스타 안경,11150045,244,189,88,163,121,39,11150045_F_StarLight.gltf,11150045_c_starlight_d.png,11150045_c_starlight_c.png,0,
11150046,3D 안경,11150046,63,59,51,20,18,15,11150046_F_3DGlasses.gltf,11150046_c_3dglasses_d.png,11150046_c_3dglasses_c.png,0,
11150047,펑키 스타일 고글 (남),11150047,133,81,165,53,42,71,11150047_C_EYFunkyNeonCat.gltf,11150047_c_eyfunkyneoncat_d.png,11150047_c_eyfunkyneoncat_c.png,0,
11150048,펑키 스타일 고글 (여),11150048,133,81,165,53,42,71,11150047_C_EYFunkyNeonCat.gltf,11150047_c_eyfunkyneoncat_d.png,11150047_c_eyfunkyneoncat_c.png,0,
11150049,고양이귀 안대,11150049,63,59,51,20,18,15,11150049_F_NecoMiMiEyePatch.gltf,11150049_c_necomimieyepatch_d.png,11150049_c_necomimieyepatch_c.png,0,
11150050,도트 선글라스,11150050,63,59,51,20,18,15,11150050_F_DotSunGlasses.gltf,11150050_c_dotsunglasses_d.png,11150050_c_dotsunglasses_c.png,0,
11150051,호박 안대,11150051,249,137,77,147,60,20,11150051_F_PumpkinEyePatch.gltf,11150051_c_pumpkineyepatch_d.png,11150051_c_pumpkineyepatch_c.png,0,
11150052,박쥐 선글라스,11150052,133,81,165,53,42,71,11150052_F_BatSunGlasses.gltf,11150052_c_batsunglasses_d.png,11150052_c_batsunglasses_c.png,0,
11150053,가는테 안경,11150053,63,59,51,20,18,15,11150053_F_ThinRoundGlasses.gltf,11150053_c_thinroundglasses_d.png,11150053_c_thinroundglasses_c.png,0,
11150054,고양이 젤리 안대 (여),11150031,122,92,77,53,39,29,11150031_F_PinkJellyEyePatch.gltf,11150031_c_pinkjellyeyepatch_d.png,11150031_c_pinkjellyeyepatch_c.png,0,
11150055,푸들 푸들 안대,11150055,230,230,230,150,150,150,11150055_F_PuppyEyePatch.gltf,11150055_c_puppyeyepatch_d.png,11150055_c_puppyeyepatch_c.png,0,
11150056,행운의 클로버 안경,11150056,119,147,68,32,51,30,11150056_M_CloverGlasses.gltf,11150056_c_cloverglasses_d.png,11150056_c_cloverglasses_c.png,0,
11150057,오버 윈터 체인 라운드 안경 (남),11150057,132,130,120,68,68,65,11150057_M_EYValentine03.gltf,11150057_m_eyvalentine03_d.png,11150057_m_eyvalentine03_c.png,0,
11150058,오버 윈터 체인 라운드 안경 (여),11150058,132,130,120,68,68,65,11150058_F_EYValentine03.gltf,11150057_m_eyvalentine03_d.png,11150057_m_eyvalentine03_c.png,0,
11150059,저항군 지그문트 안대 (남),11150039,63,59,51,20,18,15,11150039_M_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11150074,박쥐 선글라스,11150052,133,81,165,53,42,71,11150052_F_BatSunGlasses.gltf,11150052_c_batsunglasses_d.png,11150052_c_batsunglasses_c.png,0,
11150075,2020안경,11150075,244,189,88,163,121,39,11150075_F_2020Glasses.gltf,11150075_c_2020glasses_d.png,11150075_c_2020glasses_c.png,0,
11150076,뿔테 눈물 안경,11150076,244,189,88,163,121,39,11150076_F_HornTearGlasses.gltf,11150076_c_horntearglasses_d.png,11150076_c_horntearglasses_c.png,0,
11150077,실버 크로스 안경,11150077,170,47,47,96,19,19,11150077_F_SilverCrossGlasses.gltf,11150077_c_silvercrossglasses_d.png,11150077_c_silvercrossglasses_c.png,0,
11150078,모노클 (남),11150009,249,137,77,147,60,20,11150009_F_EYMonocle.gltf,11150009_c_eymonocle_d.png,11150009_c_eymonocle_c.png,0,
11150079,모노클 (여),11150009,249,137,77,147,60,20,11150009_F_EYMonocle.gltf,11150009_c_eymonocle_d.png,11150009_c_eymonocle_c.png,0,
11150080,저항군 지그문트 안대 (여),11150040,63,59,51,20,18,15,11150040_F_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11150081,저항군 지그문트 안대 (남),11150039,63,59,51,20,18,15,11150039_M_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11150082,저항군 지그문트 안대 (여),11150040,63,59,51,20,18,15,11150040_F_EYSigmund.gltf,11150039_c_eysigmund_d.png,11150039_c_eysigmund_d.png,0,
11150083,둥근 컬러 안경,11150023,132,130,120,68,68,65,11150023_C_RoundColorGlasses.gltf,11150023_c_roundcolorglasses_d.png,11150023_c_roundcolorglasses_c.png,0,
11150084,가는테 안경,11150053,63,59,51,20,18,15,11150053_F_ThinRoundGlasses.gltf,11150053_c_thinroundglasses_d.png,11150053_c_thinroundglasses_c.png,0,
