#id,name,icon,r1,g1,b1,r2,g2,b2,gltf,ddsd,ddsc,haircutting,
-1,없음,-1,0,0,0,0,0,0,
11800068,귀여운 풍선 망토,11800068,63,59,51,20,18,15,11800068_C_MT3Balloons01.gltf,11800068_c_mt3balloons01_d.png,11800068_c_mt3balloons01_d.png,Bip01 Spine1,
11800069,시크한 풍선 망토,11800069,63,59,51,20,18,15,11800069_C_MT3Balloons02.gltf,11800069_c_mt3balloons02_d.png,11800069_c_mt3balloons02_d.png,Bip01 Spine1,
11800070,창피한 풍선 망토,11800070,63,59,51,20,18,15,11800070_C_MT3Balloons03.gltf,11800070_c_mt3balloons03_d.png,11800070_c_mt3balloons03_d.png,Bip01 Spine1,
11800071,고요한 망토,11800022,63,59,51,20,18,15,11800019_F_MTWarriorMantle.gltf,11800019_c_mtwarriormantle_d.png,11800019_c_mtwarriormantle_d.png,Bip01 Spine2,
11800072,적막한 망토,11800023,63,59,51,20,18,15,11800020_F_MTArtilleryMantle.gltf,11800020_c_mtartillerymantle_d.png,11800020_c_mtartillerymantle_d.png,Bip01 Spine2,
11800073,별빛 원정대 망토,11800073,63,59,51,20,18,15,11800073_F_MTExpedition.gltf,11800073_c_mtexpedition_d.png,11800073_c_mtexpedition_c.png,Bip01 Spine2,
11800074,이슈라의 망토,11800074,63,59,51,20,18,15,11800074_F_MTIshuraMantle.gltf,11800074_c_mtishuramantle_d.png,11800074_c_mtishuramantle_c.png,Bip01 Spine2,
11800075,아련한 그리움의 망토,11800007,63,59,51,20,18,15,11800007_F_WingOfDestiny.gltf,11800007_c_wingofdestiny_d.png,11800007_c_wingofdestiny_d.png,Bip01 Spine2,
11800076,파풀라투스의 시계태엽,11800061,63,59,51,20,18,15,11800061_PapulatusWatchspring.gltf,11800061_c_mtpapulatuswatchspring_d.png,11800061_c_mtpapulatuswatchspring_d.png,Bip01 Spine1,
11800077,침묵하는 망토,11800024,63,59,51,20,18,15,11800021_F_MTAssassinateMantle.gltf,11800021_c_mtassassinatemantle_d.png,11800021_c_mtassassinatemantle_d.png,Bip01 Spine2,
11800079,희미하게 흉포한 망토,11800030,63,59,51,20,18,15,11800027_F_MTMateMantle.gltf,11800027_c_mtmatemantle_d.png,11800027_c_mtmatemantle_d.png,Bip01 Spine2,
11800080,마드라칸 군주의 그림자,11800080,63,59,51,20,18,15,11800080_F_MTDarkSteel.gltf,11800080_c_mtdarksteel_d.png,11800080_c_mtdarksteel_c.png,Bip01 Spine2,
11800081,검은 불꽃의 망토,11800037,63,59,51,20,18,15,11800021_F_MTAssassinateMantle.gltf,11800021_c_mtassassinatemantle_d.png,11800021_c_mtassassinatemantle_d.png,Bip01 Spine2,
11800082,검증하는 망토,11800024,63,59,51,20,18,15,11800021_F_MTAssassinateMantle.gltf,11800021_c_mtassassinatemantle_d.png,11800021_c_mtassassinatemantle_d.png,Bip01 Spine2,
11800083,품위의 망토,11800023,63,59,51,20,18,15,11800020_F_MTArtilleryMantle.gltf,11800020_c_mtartillerymantle_d.png,11800020_c_mtartillerymantle_d.png,Bip01 Spine2,
11800084,존엄의 망토,11800024,63,59,51,20,18,15,11800021_F_MTAssassinateMantle.gltf,11800021_c_mtassassinatemantle_d.png,11800021_c_mtassassinatemantle_d.png,Bip01 Spine2,
11800085,순응의 망토,11800025,63,59,51,20,18,15,11800022_F_MTBaphometMantle.gltf,11800022_c_mtbaphometmantle_d.png,11800022_c_mtbaphometmantle_d.png,Bip01 Spine2,
11800086,아련한 그리움의 고급 망토,11800007,63,59,51,20,18,15,11800007_F_WingOfDestiny.gltf,11800007_c_wingofdestiny_d.png,11800007_c_wingofdestiny_d.png,Bip01 Spine2,
11800087,케이의 망토,11800030,63,59,51,20,18,15,11800027_F_MTMateMantle.gltf,11800027_c_mtmatemantle_d.png,11800027_c_mtmatemantle_d.png,Bip01 Spine2,
11800088,탐욕스런 망토,11800030,63,59,51,20,18,15,11800027_F_MTMateMantle.gltf,11800027_c_mtmatemantle_d.png,11800027_c_mtmatemantle_d.png,Bip01 Spine2,
11800089,희미하게 탐욕스런 망토,11800030,63,59,51,20,18,15,11800027_F_MTMateMantle.gltf,11800027_c_mtmatemantle_d.png,11800027_c_mtmatemantle_d.png,Bip01 Spine2,
11800090,월병 망토,11800090,63,59,51,20,18,15,11800090_MoonCake.gltf,11800090_c_mooncake_d.png,11800090_c_mooncake_d.png,Bip01 Spine1,
11800091,아리엘의 날개,11800091,63,59,51,20,18,15,11800091_PinkbeanMantle01.gltf,11800091_c_mtpinkbeanmantle01_d.png,11800091_c_mtpinkbeanmantle01_d.png,Bip01 Spine1,
11800092,플루토 망토,11800092,63,59,51,20,18,15,11800092_F_MTLegendary02.gltf,11800092_c_mtlegendary02_d.png,11800092_c_mtlegendary02_c.png,Bip01 Spine2,
11800093,마르스 망토,11800093,63,59,51,20,18,15,11800093_F_MTLegendary01.gltf,11800093_c_mtlegendary01_d.png,11800093_c_mtlegendary01_c.png,Bip01 Spine2,
11800096,(길라잡이) 운명의 날개,11800007,63,59,51,20,18,15,11800007_F_WingOfDestiny.gltf,11800007_c_wingofdestiny_d.png,11800007_c_wingofdestiny_d.png,Bip01 Spine2,
11800097,(길라잡이) 국왕의 망토,11800018,63,59,51,20,18,15,11800015_F_MTKingMantle.gltf,11800015_c_mtkingmantle_d.png,11800015_c_mtkingmantle_d.png,Bip01 Spine2,
11800098,(길라잡이) 사수의 망토,11800019,63,59,51,20,18,15,11800016_F_MTArcherMantle.gltf,11800016_c_mtarchermantle_d.png,11800016_c_mtarchermantle_d.png,Bip01 Spine2,
11800099,(길라잡이) 기사단의 망토,11800021,63,59,51,20,18,15,11800018_F_MTKnightMantle.gltf,11800018_c_mtknightmantle_d.png,11800018_c_mtknightmantle_d.png,Bip01 Spine2,
11800100,(길라잡이) 용사의 망토,11800022,63,59,51,20,18,15,11800019_F_MTWarriorMantle.gltf,11800019_c_mtwarriormantle_d.png,11800019_c_mtwarriormantle_d.png,Bip01 Spine2,
11800101,(길라잡이) 포격의 망토,11800023,63,59,51,20,18,15,11800020_F_MTArtilleryMantle.gltf,11800020_c_mtartillerymantle_d.png,11800020_c_mtartillerymantle_d.png,Bip01 Spine2,
11800102,(길라잡이) 영광의 망토,11800026,63,59,51,20,18,15,11800023_F_MTGloriousMantle.gltf,11800023_c_mtgloriousmantle_d.png,11800023_c_mtgloriousmantle_d.png,Bip01 Spine2,
11800103,(길라잡이) 엠블럼 망토,11800027,63,59,51,20,18,15,11800024_F_MTEmblemMantle.gltf,11800024_c_mtemblemmantle_d.png,11800024_c_mtemblemmantle_d.png,Bip01 Spine2,
11800104,아리엘의 날개,11800091,63,59,51,20,18,15,11800091_PinkbeanMantle01.gltf,11800091_c_mtpinkbeanmantle01_d.png,11800091_c_mtpinkbeanmantle01_d.png,Bip01 Spine1,
11800106,플루토 망토,11800092,63,59,51,20,18,15,11800092_F_MTLegendary02.gltf,11800092_c_mtlegendary02_d.png,11800092_c_mtlegendary02_c.png,Bip01 Spine2,
11800107,마르스 망토,11800093,63,59,51,20,18,15,11800093_F_MTLegendary01.gltf,11800093_c_mtlegendary01_d.png,11800093_c_mtlegendary01_c.png,Bip01 Spine2,
11800108,머스커티어 케이프,11800108,62,73,117,27,26,48,11800108_C_MTDartagnan.gltf,11800108_c_mtdartagnan_d.png,11800108_c_mtdartagnan_c.png,Bip01 Spine1,
11800111,할로윈 박쥐 망토,11800111,133,81,165,53,42,71,11800111_C_PumpkinBat.gltf,11800111_c_pumpkinbat_d.png,11800111_c_pumpkinbat_c.png,Bip01 Spine1,
11800113,블랙퓨리티 리버티윙,11800109,63,59,51,20,18,15,11800109_C_MTDarkTutor.gltf,11800109_c_mtdarktutor_d.png,11800109_c_mtdarktutor_c.png,Bip01 Spine1,
11800115,플라밍고 풍선 망토,11800115,255,168,203,205,86,106,11800115_C_FlamingoBalloon.gltf,11800115_c_flamingoballoon_d.png,11800115_c_flamingoballoon_c.png,Bip01 Spine1,
11800116,떠돌이 모험가의 유산 : 낡은 담요 망토,11800046,63,59,51,20,18,15,11800026_F_MTCheckMantle.gltf,11800026_c_mtcheckmantle_d.png,11800026_c_mtcheckmantle_d.png,Bip01 Spine2,
11800117,센츄리온 제너럴 클록,11800117,63,59,51,20,18,15,11800117_F_MTLegendary02.gltf,11800117_c_mtlegendary02_d.png,11800117_c_mtlegendary02_c.png,Bip01 Spine2,
11800118,마드라칸 군주의 그림자,11800080,63,59,51,20,18,15,11800080_F_MTDarkSteel.gltf,11800080_c_mtdarksteel_d.png,11800080_c_mtdarksteel_c.png,Bip01 Spine2,
11800119,호박 유령 망토,11800119,133,81,165,53,42,71,11800119_C_PumpkinGhost.gltf,11800119_c_pumpkinghost_d.png,11800119_c_pumpkinghost_c.png,Bip01 Spine1,
11800120,유령 버섯 망토,11800120,63,59,51,20,18,15,11800120_C_Mushroom01.gltf,11800120_c_mushroom01_d.png,11800120_c_mushroom01_d.png,Bip01 Spine1,
11800121,타이렌 렌샤 망토,11800128,63,59,51,20,18,15,11800128_C_MTGiganTikaA01.gltf,11800128_c_mtgigantikaa01_d.png,11800128_c_mtgigantikaa01_c.png,Bip01 Spine1,
11800122,게오르크 카이 망토,11800129,63,59,51,20,18,15,11800129_C_MTKritias01.gltf,11800129_c_mtkritias01_d.png,11800129_c_mtkritias01_c.png,Bip01 Spine1,
11800123,타이렌 로열 망토,11800112,63,59,51,20,18,15,11800112_C_MTLappenshad.gltf,11800112_c_mtlappenshad_d.png,11800112_c_mtlappenshad_c.png,Bip01 Spine1,
11800124,루미나리에 망토 (남),11800124,76,105,181,23,40,79,11800124_C_MTLuminous.gltf,11800124_c_mtluminous_d.png,11800124_c_mtluminous_c.png,Bip01 Spine1,
11800125,루미나리에 망토 (여),11800125,76,105,181,23,40,79,11800124_C_MTLuminous.gltf,11800124_c_mtluminous_d.png,11800124_c_mtluminous_c.png,Bip01 Spine1,
11800126,알파인 스노우보드 망토,11800126,76,105,181,23,40,79,11800126_C_MTSkiWear.gltf,11800126_c_mtskiwear_d.png,11800126_c_mtskiwear_c.png,Bip01 Spine1,
11800127,골든 플레임 망토,11800127,170,47,47,96,19,19,11800127_C_GoldenOrnament.gltf,11800127_c_goldenornament_d.png,11800127_c_goldenornament_c.png,Bip01 Spine1,
11800130,시공의 인페르녹 날개,11800130,63,59,51,20,18,15,11800130_C_MTBalrogMagicBursterWing.gltf,11800130_c_mtbalrogmagicbursterwing_d.png,11800130_c_mtbalrogmagicbursterwing_d.png,Bip01 Spine1,
11800131,탐험 전문가 가방,11800131,214,147,100,186,113,50,11800131_C_MTMapGoal.gltf,11800131_c_mtmapgoal_d.png,11800131_c_mtmapgoal_c.png,Bip01 Spine1,
11800132,강화된 품위의 망토,11800023,63,59,51,20,18,15,11800020_F_MTArtilleryMantle.gltf,11800020_c_mtartillerymantle_d.png,11800020_c_mtartillerymantle_d.png,Bip01 Spine2,
11800133,아기 공룡 꼬리,11800133,194,209,96,64,104,54,11800133_C_MTDoll_Dinosaur01.gltf,11800133_c_mtdoll_dinosaur01_d.png,11800133_c_mtdoll_dinosaur01_c.png,Bip01 Pelvis,
11800134,마크52 오메가의 추진기,11800010,63,59,51,20,18,15,11800010_MTOmegaBooster.gltf,11800010_mtomegabooster_d.png,11800010_mtomegabooster_d.png,Bip01 Spine1,
11800135,파풀라투스의 시계태엽,11800061,63,59,51,20,18,15,11800061_PapulatusWatchspring.gltf,11800061_c_mtpapulatuswatchspring_d.png,11800061_c_mtpapulatuswatchspring_d.png,Bip01 Spine1,
11800136,그리폰의 날개,11850039,63,59,51,20,18,15,11800011_MTGriffonWings.gltf,11800011_mtgriffonwings_d.png,11800011_mtgriffonwings_d.png,Bip01 Spine1,
11800137,그리피나의 날개,11850040,63,59,51,20,18,15,11800012_MTGrifinaWings.gltf,11800012_mtgrifinawings_d.png,11800012_mtgrifinawings_d.png,Bip01 Spine1,
11800138,호루스의 날개,11850041,63,59,51,20,18,15,11800013_MTGriffWings.gltf,11800013_mtgriffwings_d.png,11800013_mtgriffwings_d.png,Bip01 Spine1,
11800139,마크52 알파의 추진기,11850042,63,59,51,20,18,15,11800008_MTAlphaBooster.gltf,11800008_mtalphabooster_d.png,11800008_mtalphabooster_d.png,Bip01 Spine1,
11800140,마크52 베타의 추진기,11850043,63,59,51,20,18,15,11800009_MTBetaBooster.gltf,11800009_mtbetabooster_d.png,11800009_mtbetabooster_d.png,Bip01 Spine1,
11800142,둥둥 달토끼,11850165,63,59,51,20,18,15,11850165_MoonRabbit.gltf,11850165_c_moonrabbit_d.png,11850165_c_moonrabbit_d.png,Bip01 Spine1,
11800143,할로윈 박쥐 망토,11800111,133,81,165,53,42,71,11800111_C_PumpkinBat.gltf,11800111_c_pumpkinbat_d.png,11800111_c_pumpkinbat_c.png,Bip01 Spine1,
11800144,성실한 모험가의 망토,11800020,63,59,51,20,18,15,11800017_F_MTRagsMantle.gltf,11800017_c_mtragsmantle_d.png,11800017_c_mtragsmantle_d.png,Bip01 Spine2,
11800145,시크한 풍선 망토,11800069,63,59,51,20,18,15,11800069_C_MT3Balloons02.gltf,11800069_c_mt3balloons02_d.png,11800069_c_mt3balloons02_d.png,Bip01 Spine1,
11800146,성실한 모험가의 망토 (30일),11800020,63,59,51,20,18,15,11800017_F_MTRagsMantle.gltf,11800017_c_mtragsmantle_d.png,11800017_c_mtragsmantle_d.png,Bip01 Spine2,
11800148,(PC방) 떠돌이 모험가의 유산 : 낡은 담요 망토,11800046,63,59,51,20,18,15,11800026_F_MTCheckMantle.gltf,11800026_c_mtcheckmantle_d.png,11800026_c_mtcheckmantle_d.png,Bip01 Spine2,
11800149,파이어 프리즘 망토,11800149,63,59,51,20,18,15,11800149_C_MTFirePrism.gltf,11800149_c_mtfireprism_d.png,11800149_c_mtfireprism_c.png,Bip01 Spine1,
11800150,낡은 투기장의 망토,11800023,63,59,51,20,18,15,11800020_F_MTArtilleryMantle.gltf,11800020_c_mtartillerymantle_d.png,11800020_c_mtartillerymantle_d.png,Bip01 Spine2,
11800151,블루 스톤 망토,11800007,63,59,51,20,18,15,11800007_F_WingOfDestiny.gltf,11800007_c_wingofdestiny_d.png,11800007_c_wingofdestiny_d.png,Bip01 Spine2,
11800152,크리스탈 샤인드 망토,11800053,63,59,51,20,18,15,11800053_C_MTCrystalShine.gltf,11800053_c_mtcrystalshine_d.png,11800053_c_mtcrystalshine_c.png,Scene Root,
11820001,팬시 고딕 코튼 베어 (남),11850261,170,47,47,96,19,19,11850261_C_MTGothic02.gltf,11850261_c_mtgothic02_d.png,11850261_c_mtgothic02_c.png,Scene Root,
11820002,팬시 고딕 코튼 베어 (여),11850262,170,47,47,96,19,19,11850261_C_MTGothic02.gltf,11850261_c_mtgothic02_d.png,11850261_c_mtgothic02_c.png,Scene Root,
11820003,다크캣 펑키 교복 장검 (남),11850263,230,230,230,150,150,150,11850263_C_MTSchoolLook02.gltf,11850263_c_mtschoollook02_d.png,11850263_c_mtschoollook02_c.png,Scene Root,
11820004,다크캣 펑키 교복 장검 (여),11850264,230,230,230,150,150,150,11850263_C_MTSchoolLook02.gltf,11850263_c_mtschoollook02_d.png,11850263_c_mtschoollook02_c.png,Scene Root,
11820005,테크웨어 스카우트 쌍검 망토 (남),11850254,170,47,47,96,19,19,11850254_C_MTTechWear.gltf,11850254_c_mttechwear_d.png,11850254_c_mttechwear_c.png,Bip01 Spine1,
11820006,테크웨어 스카우트 쌍검 망토 (여),11850255,170,47,47,96,19,19,11850254_C_MTTechWear.gltf,11850254_c_mttechwear_d.png,11850254_c_mttechwear_c.png,Bip01 Spine1,
11820007,유니콘 챔피언 윙 (남),11850250,255,168,203,205,86,106,11850250_C_MTUnicorn01.gltf,11850250_c_mtunicorn01_d.png,11850250_c_mtunicorn01_c.png,Bip01 Spine1,
11820008,유니콘 챔피언 윙 (여),11850251,255,168,203,205,86,106,11850250_C_MTUnicorn01.gltf,11850250_c_mtunicorn01_d.png,11850250_c_mtunicorn01_c.png,Bip01 Spine1,
11820009,스노우 테일 글로우 윙 (남),11850163,76,105,181,23,40,79,11850163_C_MTFrozen02.gltf,11850163_c_mtfrozen02_d.png,11850163_c_mtfrozen02_d.png,Bip01 Spine1,
11820010,스노우 테일 글로우 윙 (여),11850163,76,105,181,23,40,79,11850163_C_MTFrozen02.gltf,11850163_c_mtfrozen02_d.png,11850163_c_mtfrozen02_d.png,Bip01 Spine1,
11820013,메리메리 홀리 페어리 윙 (남),11850071,244,189,88,163,121,39,11850071_C_MTChristmas01.gltf,11850071_c_mtchristmas01_d.png,11850071_c_mtchristmas01_c.png,Bip01 Spine1,
11820014,메리메리 홀리 페어리 윙 (여),11850072,244,189,88,163,121,39,11850071_C_MTChristmas01.gltf,11850071_c_mtchristmas01_d.png,11850071_c_mtchristmas01_c.png,Bip01 Spine1,
11820017,프로즌 글리터 윙 (남),11850046,63,59,51,20,18,15,11850046_C_MTFrozenGlitterWing.gltf,11850046_c_mtfrozenglitterwing_d.png,11850046_c_mtfrozenglitterwing_d.png,Bip01 Spine1,
11820018,프로즌 글리터 윙 (여),11850046,63,59,51,20,18,15,11850046_C_MTFrozenGlitterWing.gltf,11850046_c_mtfrozenglitterwing_d.png,11850046_c_mtfrozenglitterwing_d.png,Bip01 Spine1,
11820019,모던 한복 청사초롱 망토 (남),11820019,170,47,47,96,19,19,11820019_C_MTHanbok04.gltf,11820019_c_mthanbok04_d.png,11820019_c_mthanbok04_c.png,Scene Root,
11820020,모던 한복 청사초롱 망토 (여),11820020,170,47,47,96,19,19,11820019_C_MTHanbok04.gltf,11820019_c_mthanbok04_d.png,11820019_c_mthanbok04_c.png,Scene Root,
11820021,은하수 별빛 날개 (남),11850146,126,204,247,72,94,168,11850146_C_MTGalaxyFox.gltf,11850146_c_mtgalaxyfox_d.png,11850146_c_mtgalaxyfox_c.png,Bip01 Spine1,
11820022,은하수 별빛 날개 (여),11850146,126,204,247,72,94,168,11850146_C_MTGalaxyFox.gltf,11850146_c_mtgalaxyfox_d.png,11850146_c_mtgalaxyfox_c.png,Bip01 Spine1,
